IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,QualityCode,ID
1,2010-03-25,ADESA,2004,6,KIA,SORENTO 2WD,EX,4D SPORT UTILITY EX,NOT AVAIL,AUTO,NULL,NULL,72096,OTHER ASIAN,MEDIUM SUV,OTHER,6979,8216,11416,13219,6425,7855,10659,12822,NULL,NULL,17675,1,NC,6590,0,1740,QC,4817200
0,2009-07-07,ADESA,2003,6,FORD,EXPEDITION 2WD V8 4.,Edd,4D SUV 4.6L EDDIE BAUER,GREEN,AUTO,1,Alloy,76073,AMERICAN,LARGE SUV,FORD,8255,9949,9415,11245,8000,9411,9140,10664,NULL,NULL,20833,0,TX,10830,0,1338,RH,4818200
0,2010-09-28,ADESA,2005,5,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L SE,SILVER,AUTO,2,Covers,76057,AMERICAN,VAN,FORD,4427,5677,8192,9260,4180,5430,8379,9584,NULL,NULL,25100,0,TX,6120,0,1506,IE,4818500
0,2010-02-18,ADESA,2006,4,DODGE,DAKOTA PICKUP 2WD V6,SLT,QUAD CAB 3.7L SLT,BLACK,AUTO,1,Alloy,66571,AMERICAN,SMALL TRUCK,CHRYSLER,9757,11647,13576,15091,10084,11637,13572,14524,NULL,NULL,22916,0,CO,9325,0,1020,FY,4819000
0,2010-11-18,ADESA,2004,6,MERCURY,GRAND MARQUIS,LS,4D SEDAN LS,SILVER,AUTO,1,Alloy,103812,AMERICAN,LARGE,FORD,5591,7076,9592,11114,5541,7199,8892,10811,NO,GREEN,22916,0,CO,3765,0,650,PJ,4819100
0,2010-07-30,ADESA,2003,7,CHEVROLET,1500 SILVERADO PICKU,W/T,EXT CAB 4.3L,GREY,AUTO,1,Alloy,68156,AMERICAN,LARGE TRUCK,GM,5158,6633,8761,10505,5355,7055,8861,10739,NO,GREEN,23657,0,CA,8325,0,1418,LJ,4819700
0,2010-02-10,ADESA,2005,5,KIA,OPTIMA 4C,EX,4D SEDAN EX,GREY,AUTO,2,Covers,48169,OTHER ASIAN,MEDIUM,OTHER,4324,4914,9926,11280,2894,4547,6106,7108,NULL,NULL,21053,0,AZ,5935,0,623,YJ,4819900
1,2009-02-12,ADESA,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,AUTO,NULL,NULL,99150,AMERICAN,MEDIUM,FORD,4678,5644,5552,6596,4678,5644,5552,6596,NULL,NULL,19662,1,TX,4070,0,1053,YP,4820300
0,2009-06-25,ADESA,2002,7,PONTIAC,GRAND AM V6 Unspecif,GT,4D SEDAN GT1,BLACK,AUTO,1,Alloy,91668,AMERICAN,MEDIUM,GM,2943,4011,3678,4832,2943,4011,3678,4832,NULL,NULL,18822,0,TX,4200,0,2939,TV,4820400
1,2009-08-06,ADESA,2001,8,BUICK,LE SABRE Unspecified,Lim,4D SEDAN LIMITED,BLUE,AUTO,NULL,NULL,97722,AMERICAN,LARGE,GM,3878,5499,4688,6439,3878,5499,4688,6439,NULL,NULL,17675,1,NC,3805,0,2939,VQ,4821000
0,2009-02-25,ADESA,2005,4,CHEVROLET,CAVALIER 4C 2.2L I4,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,85015,AMERICAN,COMPACT,GM,3554,4467,4338,5324,7063,8582,8128,9769,NULL,NULL,18111,0,GA,4250,0,1243,EF,4821600
0,2010-06-08,ADESA,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,75230,AMERICAN,MEDIUM,GM,6414,7698,9911,11174,5906,7171,9581,10813,NULL,NULL,1231,0,IA,7435,1,1272,AZ,4822800
0,2010-12-07,ADESA,2007,3,NISSAN,VERSA,S,4D HATCHBACK S,SILVER,AUTO,2,Covers,76249,TOP LINE ASIAN,COMPACT,OTHER,6187,7078,9761,10432,7303,9006,10693,12382,NO,GREEN,22916,0,MN,6800,0,686,VD,4823100
0,2009-03-31,ADESA,2002,7,FORD,FOCUS 2.0L I4 SFI,ZTS,4D SEDAN ZTS,BLUE,AUTO,1,Alloy,92464,AMERICAN,COMPACT,FORD,3317,4134,4082,4965,2813,3621,3538,4411,NULL,NULL,8655,0,TN,4195,0,1641,EO,4823200
0,2010-02-02,ADESA,2008,2,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,65346,AMERICAN,MEDIUM,GM,9305,10484,13303,14622,9019,10429,12692,14311,NULL,NULL,52117,0,OH,9430,0,1118,BL,4823900
0,2009-09-15,OTHER,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LT,4D SEDAN LT 3.5L,WHITE,AUTO,2,Covers,71614,AMERICAN,LARGE,GM,7512,9127,8613,10357,6496,7861,7516,8990,NULL,NULL,22808,0,TX,7265,0,1974,UF,4824100
1,2009-12-08,OTHER,2002,7,PONTIAC,MONTANA,NA,4D MINIVAN EXT 3.4L,GOLD,AUTO,1,Alloy,85824,AMERICAN,VAN,GM,2191,3211,4942,6414,2474,3468,5343,6402,NULL,NULL,17212,1,TX,4655,0,5392,GE,4824200
0,2010-10-27,OTHER,2003,7,HYUNDAI,SANTA FE 2WD V6,GLS,4D CUV 2.7L GLS,BLUE,AUTO,1,Alloy,84801,OTHER ASIAN,MEDIUM SUV,OTHER,3787,5029,7352,8798,3493,4567,7055,7971,NULL,NULL,17212,0,IL,5905,0,1023,BY,4825400
0,2010-11-15,OTHER,2005,5,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,BLACK,AUTO,1,Alloy,76716,AMERICAN,MEDIUM SUV,GM,6258,7411,10283,11321,5851,7367,9011,10947,NO,GREEN,1082,0,IL,8075,1,1155,DZ,4825500
0,2009-08-25,MANHEIM,2002,7,NISSAN,FRONTIER PICKUP 2WD,XE,EXT CAB 2.4L XE,RED,MANUAL,1,Alloy,81557,TOP LINE ASIAN,SMALL TRUCK,OTHER,4308,5328,5153,6254,4177,4896,5011,5788,NULL,NULL,835,0,AZ,5590,0,894,IE,4826300
1,2010-05-27,MANHEIM,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,RED,AUTO,1,Alloy,74291,AMERICAN,COMPACT,FORD,3588,4610,6231,7276,3612,4711,6925,7961,NULL,NULL,18111,1,GA,4975,0,1155,GE,4826900
0,2009-02-26,MANHEIM,2003,6,LINCOLN,"NAVIGATOR 2WD V8 5.4",NA,4D SUV 5.4L,SILVER,AUTO,1,Alloy,89993,AMERICAN,LARGE SUV,FORD,9546,10855,10810,12223,9950,11479,11246,12897,NULL,NULL,18881,0,GA,11075,0,1413,UU,4827300
0,2010-09-09,MANHEIM,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,91451,AMERICAN,COMPACT,GM,4810,5971,8242,9417,4372,5473,7421,8810,NULL,NULL,8172,0,GA,5645,0,909,FD,4828400
0,2009-01-19,MANHEIM,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,MAROON,AUTO,2,Covers,67245,AMERICAN,LARGE,GM,6405,7409,7417,8502,6389,7463,7400,8560,NULL,NULL,21973,0,NC,7000,0,1703,VQ,4828900
0,2009-06-15,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,AUTO,2,Covers,69302,AMERICAN,MEDIUM,CHRYSLER,5480,6461,6418,7478,5760,6783,6721,7826,NULL,NULL,18880,0,NC,5500,0,1215,YX,4829200
0,2010-11-09,MANHEIM,2007,3,FORD,MUSTANG V6,Bas,2D CONVERTIBLE,RED,AUTO,1,Alloy,53632,AMERICAN,SPORTS,FORD,10784,12562,14660,15983,11060,13003,14530,15805,NULL,NULL,16044,0,MD,10315,0,671,ES,4829700
0,2010-07-26,MANHEIM,2005,5,FORD,TAURUS,SE,4D SEDAN SE,WHITE,AUTO,2,Covers,88241,AMERICAN,MEDIUM,FORD,3540,4645,6820,8248,3310,4547,6330,7850,NULL,NULL,8172,0,NC,5200,0,983,FD,4831100
0,2009-01-06,OTHER,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,RED,AUTO,2,Covers,68859,AMERICAN,MEDIUM,FORD,4393,5237,5244,6156,4597,5596,5465,6544,NULL,NULL,20234,0,CA,3890,0,825,MH,4831500
0,2010-02-08,OTHER,2007,3,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,BLACK,AUTO,1,Alloy,75313,AMERICAN,VAN,CHRYSLER,9251,11797,13313,15626,11871,14671,15959,18815,NULL,NULL,20234,0,CA,7705,0,1623,FD,4831700
0,2010-06-18,OTHER,2005,5,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,GREY,AUTO,2,Covers,75881,AMERICAN,MEDIUM,GM,4448,6159,7793,9268,4868,6709,8405,11096,NULL,NULL,99750,0,CA,5900,0,1155,VQ,4831900
0,2010-11-30,OTHER,2006,4,FORD,TAURUS,SE,4D SEDAN SE,WHITE,AUTO,1,Alloy,107934,AMERICAN,MEDIUM,FORD,4191,5453,7488,8753,4386,5628,7748,9129,NO,GREEN,21053,0,CA,3990,0,1130,VI,4832000
0,2010-09-27,MANHEIM,2006,4,SUZUKI,GRAND VITARA 2WD,NA,4D SPORT UTILITY PREMIUM,WHITE,AUTO,1,Alloy,82253,OTHER ASIAN,MEDIUM SUV,OTHER,8247,9025,11364,12547,8030,9032,11184,12189,NULL,NULL,21973,0,NC,8400,0,1243,IE,4832300
1,2010-07-13,MANHEIM,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,GREY,AUTO,2,Covers,66628,AMERICAN,MEDIUM,CHRYSLER,8026,9280,11892,13077,8167,9370,11933,12944,NULL,NULL,16044,1,MD,7135,0,1020,MH,4832600
0,2010-08-17,MANHEIM,2007,3,VOLKSWAGEN,JETTA 5C,Bas,4D SEDAN PKG1,GREEN,AUTO,1,Alloy,57529,OTHER,SPECIALTY,OTHER,10517,12139,14065,15524,10250,11814,14262,15484,NULL,NULL,16044,0,MD,8570,0,1003,IE,4832700
0,2010-06-23,OTHER,2007,3,CHEVROLET,COBALT,LS,2D COUPE,BLUE,MANUAL,2,Covers,65496,AMERICAN,COMPACT,GM,5097,6377,8544,9849,4655,5933,8080,9346,NULL,NULL,18880,0,SC,5550,0,728,NY,4833100
0,2009-06-24,MANHEIM,2004,5,FORD,ESCAPE 2WD V6 3.0L V,XLT,4D CUV 3.0L XLT,GREEN,AUTO,1,Alloy,83137,AMERICAN,SMALL SUV,FORD,5450,6771,6386,7813,5238,6662,6157,7695,NULL,NULL,23359,0,CA,6815,0,983,NL,4833400
0,2010-06-30,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,81059,AMERICAN,LARGE,GM,7972,8951,11236,12273,8186,9279,11674,12864,NULL,NULL,835,0,CA,7375,0,2152,NG,4833700
0,2009-02-04,MANHEIM,2005,4,SUZUKI,FORENZA 2.0L I4 EFI,S,4D SEDAN,GOLD,AUTO,2,Covers,38696,OTHER ASIAN,MEDIUM,OTHER,3250,4013,4010,4834,3805,4687,4609,5562,NULL,NULL,21973,0,FL,4200,0,462,RT,4834100
0,2009-12-02,MANHEIM,2004,5,FORD,EXPEDITION 2WD V8,Edd,4D SUV 5.4L EDDIE BAUER,RED,AUTO,1,Alloy,78540,AMERICAN,LARGE SUV,FORD,9127,10831,10357,12197,8715,10245,13165,15266,NULL,NULL,19619,0,FL,9600,0,1038,NF,4834800
1,2010-03-16,MANHEIM,2007,3,CHEVROLET,HHR,LS,4D SUV 2.2L LS,GREY,AUTO,2,Covers,61267,AMERICAN,MEDIUM,GM,7274,8246,11051,11991,7412,8536,11070,11988,NULL,NULL,18822,1,TX,6985,0,728,VJ,4835100
0,2010-10-27,MANHEIM,2004,6,CHRYSLER,PT CRUISER,Tou,4D SEDAN,PURPLE,AUTO,1,Alloy,88948,AMERICAN,MEDIUM,CHRYSLER,3265,4336,6359,7658,3716,4755,6691,7438,NO,GREEN,20928,0,FL,4550,0,1503,AU,4835300
0,2009-05-05,MANHEIM,2003,6,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES,BLUE,AUTO,1,Alloy,91309,AMERICAN,MEDIUM,FORD,2652,3662,3364,4455,2652,3662,3364,4455,NULL,NULL,3453,0,CO,3765,0,1353,VI,4835700
0,2009-01-13,OTHER,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN,SILVER,AUTO,2,Covers,50738,AMERICAN,MEDIUM,CHRYSLER,4839,5790,5726,6753,5437,6605,6372,7633,NULL,NULL,21053,0,CA,4990,0,1086,YX,4836000
0,2010-04-07,MANHEIM,2007,3,KIA,RIO,Bas,4D SEDAN LX,SILVER,AUTO,2,Covers,76732,OTHER ASIAN,COMPACT,OTHER,5873,6908,8933,9901,4668,5899,8033,9171,NULL,NULL,22808,0,TX,6125,0,569,EO,4837200
0,2010-09-08,MANHEIM,2005,5,DODGE,DURANGO 2WD V8,SLT,4D SUV 4.7L SLT,BEIGE,AUTO,1,Alloy,76898,AMERICAN,MEDIUM SUV,CHRYSLER,8180,10250,11996,14196,7758,9580,11597,13245,NULL,NULL,25100,0,TX,8940,0,1389,EF,4837500
0,2010-12-22,MANHEIM,2004,6,KIA,OPTIMA 4C,EX,4D SEDAN LX,WHITE,AUTO,1,Alloy,72546,OTHER ASIAN,MEDIUM,OTHER,2323,3172,5778,7204,2971,4036,5851,7175,NO,GREEN,8655,0,TX,4010,0,803,CX,4837600
0,2009-03-12,OTHER,2006,3,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L,MAROON,AUTO,2,Covers,83122,AMERICAN,VAN,GM,8147,9748,9299,11028,7979,9502,9117,10762,NULL,NULL,3453,0,ID,5430,0,2282,GE,4837800
0,2009-06-11,MANHEIM,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN TOURING,WHITE,AUTO,2,Covers,51686,AMERICAN,MEDIUM,CHRYSLER,6263,7341,7264,8428,6263,7341,7264,8428,NULL,NULL,8655,0,TX,5525,0,1086,AU,4838400
0,2009-11-19,MANHEIM,2005,4,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,WHITE,AUTO,2,Covers,71736,AMERICAN,MEDIUM,GM,3427,4540,4201,5403,3844,4903,6734,9975,NULL,NULL,19064,0,TX,3810,0,1155,MD,4838600
0,2010-12-16,MANHEIM,2006,4,CHRYSLER,300,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,85173,AMERICAN,SPECIALTY,CHRYSLER,8463,10102,12168,13780,9029,10727,12629,14641,NO,GREEN,25100,0,TX,10180,0,1503,IL,4838900
0,2009-01-08,MANHEIM,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,BLUE,AUTO,2,Covers,87922,AMERICAN,MEDIUM,FORD,4393,5237,5244,6156,4968,5899,5865,6871,NULL,NULL,18881,0,SC,4640,0,983,IE,4839000
0,2010-09-02,MANHEIM,2006,4,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,GREY,AUTO,1,Alloy,77767,AMERICAN,LARGE,FORD,6442,8170,10221,12775,6032,7424,9836,11490,NULL,NULL,17675,0,SC,8210,0,1506,EF,4839300
0,2009-06-03,OTHER,2007,2,CHEVROLET,HHR 2.2L I4 MPI / SF,LS,4D SUV 2.2L LS,BLUE,AUTO,2,Covers,54995,AMERICAN,MEDIUM,GM,6771,7812,7813,8937,6771,7812,7813,8937,NULL,NULL,18111,0,SC,7400,0,671,YP,4840000
0,2009-10-07,OTHER,2006,3,CHRYSLER,TOWN & COUNTRY 2WD V,LX,MINIVAN 3.3L,BLUE,AUTO,2,Covers,78692,AMERICAN,VAN,CHRYSLER,6808,8784,7853,9987,7433,9498,10572,13110,NULL,NULL,18880,0,SC,8000,0,1623,RT,4840600
0,2009-02-17,OTHER,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GREY,AUTO,2,Covers,77511,AMERICAN,LARGE,GM,5017,6179,5918,7173,5293,6609,6216,7638,NULL,NULL,8655,0,MS,5795,0,1974,AZ,4841000
0,2009-05-26,MANHEIM,2007,2,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,2,Covers,69068,AMERICAN,VAN,CHRYSLER,8551,9463,9735,10720,8551,9463,9735,10720,NULL,NULL,19064,0,TX,6525,0,1411,VJ,4841500
0,2010-08-04,OTHER,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,2,Covers,80731,TOP LINE ASIAN,MEDIUM,OTHER,10320,12050,14195,16016,11025,12578,15437,17009,NULL,NULL,17675,0,SC,10200,0,723,OV,4841800
1,2010-12-14,MANHEIM,2004,6,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLACK,AUTO,1,Alloy,86763,AMERICAN,MEDIUM,CHRYSLER,3527,4591,6347,7691,3420,4373,6671,7778,NULL,NULL,52644,1,TX,4360,0,1503,BF,4842200
0,2009-08-19,OTHER,2002,7,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,RED,AUTO,1,Alloy,84500,AMERICAN,MEDIUM SUV,CHRYSLER,3616,4841,4405,5728,4019,5149,4841,6061,NULL,NULL,835,0,AZ,5685,0,1803,ST,4842400
0,2009-04-29,MANHEIM,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LT,4D SEDAN LT 3.5L,GREY,AUTO,2,Covers,53533,AMERICAN,LARGE,GM,7546,9088,8650,10315,7546,9088,8650,10315,NULL,NULL,5546,0,FL,7600,0,1500,VP,4842500
0,2010-09-15,MANHEIM,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,BLACK,AUTO,2,Covers,93414,AMERICAN,MEDIUM SUV,GM,6631,8009,10197,11763,6379,7707,9949,11334,NULL,NULL,20928,0,FL,6650,0,1630,UU,4844100
0,2009-10-26,OTHER,2008,1,CHEVROLET,HHR,LT,4D SUV 2.2L LT,RED,AUTO,2,Covers,46321,AMERICAN,MEDIUM,GM,8556,9559,9740,10824,9042,10163,12724,14305,NULL,NULL,99761,0,TX,8200,0,623,DV,4845200
0,2009-06-23,MANHEIM,2006,3,CHRYSLER,SEBRING V6 2.7L V6 M,Tou,4D SEDAN TOURING,BLUE,AUTO,1,Alloy,60226,AMERICAN,MEDIUM,CHRYSLER,5022,6599,5924,7627,5022,6599,5924,7627,NULL,NULL,3453,0,CO,5330,0,1118,MD,4846000
0,2009-08-25,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN,GREEN,AUTO,1,Alloy,77004,AMERICAN,MEDIUM,CHRYSLER,5374,6796,6304,7840,5105,5572,6013,6518,NULL,NULL,5546,0,FL,5530,0,1389,MH,4846300
0,2009-12-15,MANHEIM,2006,3,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,WHITE,AUTO,1,Alloy,65845,AMERICAN,MEDIUM,GM,6504,7942,10904,11954,6603,7861,10382,11506,NULL,NULL,1235,0,CO,7130,1,1118,YP,4846900
0,2009-02-12,MANHEIM,2005,4,DODGE,DURANGO 4WD V8 SEFI,SLT,4D SUV 5.7L SLT,BLACK,AUTO,1,Alloy,73975,AMERICAN,MEDIUM SUV,CHRYSLER,9959,11383,11256,12794,10666,12307,12019,13792,NULL,NULL,16044,0,VA,9375,0,1623,CX,4847500
0,2010-08-12,MANHEIM,2005,5,CHRYSLER,PACIFICA AWD,Tou,4D SPORT TOURING,SILVER,AUTO,1,Alloy,88656,AMERICAN,CROSSOVER,CHRYSLER,8067,9545,12166,13709,7781,9772,11089,13158,NULL,NULL,52117,0,VA,8930,0,2022,VQ,4847800
0,2010-04-13,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,OTHER,AUTO,2,Covers,80225,AMERICAN,LARGE,GM,8420,9656,11869,13224,8059,9349,11322,12789,NULL,NULL,10430,0,IN,7970,1,2152,SD,4847900
0,2009-05-20,MANHEIM,2008,1,DODGE,MAGNUM V6 2.7L V6 MP,Bas,WAGON 2.7L,SILVER,AUTO,2,Covers,52484,AMERICAN,SPECIALTY,CHRYSLER,10287,11018,11610,12399,10287,11018,11610,12399,NULL,NULL,19064,0,TX,9650,0,1086,AZ,4848000
0,2010-10-01,MANHEIM,2005,5,SATURN,VUE AWD V6,NA,4D CUV 3.0L,RED,AUTO,1,Alloy,83258,AMERICAN,MEDIUM SUV,GM,7849,9626,11479,12938,5551,7199,8311,10212,NULL,NULL,22808,0,TX,7350,0,1633,NY,4849300
0,2010-11-10,MANHEIM,2007,3,SATURN,ION,2,4D SEDAN LEVEL 2,MAROON,AUTO,2,Covers,73350,AMERICAN,MEDIUM,GM,5810,6996,9508,10122,5617,6990,8903,11079,NULL,NULL,8655,0,TX,6445,0,803,VP,4849400
0,2010-11-10,MANHEIM,2005,5,PONTIAC,G6 V6,Bas,4D SEDAN,GREY,AUTO,1,Alloy,84180,AMERICAN,MEDIUM,GM,5500,6897,7939,9811,4687,5920,7745,9230,NULL,NULL,8655,0,TX,6845,0,1373,VQ,4849500
0,2009-03-26,MANHEIM,2006,3,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,GOLD,AUTO,2,Covers,54041,OTHER ASIAN,MEDIUM,OTHER,4774,5680,5656,6634,5178,5894,6092,6866,NULL,NULL,19638,0,TX,5825,0,505,CA,4849600
1,2010-12-03,MANHEIM,2002,8,PONTIAC,MONTANA,NA,4D MINIVAN EXT 3.4L,BEIGE,AUTO,1,Alloy,99831,AMERICAN,VAN,GM,2365,3192,5692,6968,2369,3427,5469,6851,NULL,NULL,22916,1,NV,2870,0,5913,RH,4850100
0,2009-09-30,MANHEIM,2007,2,FORD,FUSION 4C 2.3L I4 EF,SE,4D SEDAN SE,BLACK,AUTO,1,Alloy,75278,AMERICAN,MEDIUM,FORD,10635,12612,11986,14121,10635,12612,11986,14121,NULL,NULL,99740,0,LA,7305,0,803,VQ,4850200
0,2010-05-13,MANHEIM,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L SE,BLACK,AUTO,2,Covers,67481,AMERICAN,SPECIALTY,CHRYSLER,9959,11047,14002,15291,9832,11026,13606,14826,NULL,NULL,20234,0,AZ,10095,0,1215,SD,4850700
0,2009-05-07,MANHEIM,2006,3,KIA,OPTIMA V6 2.7L V6 MP,LX,4D SEDAN LX,WHITE,AUTO,1,Alloy,46342,OTHER ASIAN,MEDIUM,OTHER,5084,6964,5991,8021,5084,6964,5991,8021,NULL,NULL,18881,0,SC,6490,0,623,IL,4851800
0,2010-07-08,MANHEIM,2001,9,MERCURY,SABLE,LS,4D SEDAN LS PREMIUM,SILVER,AUTO,1,Alloy,94709,AMERICAN,MEDIUM,FORD,2333,3364,5190,6463,2524,3590,5441,6943,NULL,NULL,52492,0,SC,5760,0,1353,LJ,4852500
1,2010-08-12,MANHEIM,2004,6,FORD,F150 PICKUP 2WD V8,XL,REG CAB 5.4L XL,BLACK,AUTO,2,Covers,109848,AMERICAN,LARGE TRUCK,FORD,4483,6261,9725,11184,7364,8431,11918,12889,NULL,NULL,5546,1,FL,6535,0,970,FD,4852800
1,2010-08-26,MANHEIM,2005,5,PONTIAC,VIBE,Bas,4D WAGON,BLUE,AUTO,2,Covers,30535,AMERICAN,MEDIUM,GM,4951,6522,8521,10314,4494,5764,7658,9072,NULL,NULL,5546,1,FL,7750,0,462,VJ,4852900
0,2010-12-09,MANHEIM,2005,5,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,GREY,AUTO,2,Covers,75209,AMERICAN,VAN,CHRYSLER,3976,5113,7908,9204,4470,5705,7981,9738,NO,GREEN,19638,0,FL,6135,0,1623,EO,4853200
0,2010-10-20,OTHER,2007,3,HYUNDAI,SONATA 4C,GLS,4D SEDAN,SILVER,AUTO,2,Covers,81380,OTHER ASIAN,MEDIUM,OTHER,7455,8716,11281,12553,6774,7718,9885,10805,NULL,NULL,17675,0,NC,7100,0,853,DZ,4853700
0,2009-03-25,MANHEIM,2002,7,FORD,FOCUS 2.0L I4 SFI,ZX3,2D COUPE ZX3,BLUE,MANUAL,1,Alloy,76163,AMERICAN,COMPACT,FORD,2991,3775,3730,4577,2941,3530,3676,4312,NULL,NULL,20740,0,FL,4100,0,1455,DD,4854500
0,2010-06-16,MANHEIM,2006,4,PONTIAC,MONTANA FWD,SV6,4D MINIVAN EXT 3.5L,WHITE,AUTO,1,Alloy,71180,AMERICAN,VAN,GM,7575,9708,11809,15416,7967,9967,13492,17387,NULL,NULL,20928,0,FL,7750,0,2091,QC,4854900
0,2010-08-18,MANHEIM,2004,6,JEEP,LIBERTY 2WD V6,Spo,4D SUV,SILVER,AUTO,2,Covers,82945,AMERICAN,SMALL SUV,CHRYSLER,5524,6696,9243,10155,5544,6722,8974,9879,NULL,NULL,19619,0,FL,6450,0,723,VQ,4855200
0,2010-11-03,MANHEIM,2007,3,FORD,FREESTYLE FWD V6,SEL,4D CUV 3.0L SEL,GREEN,AUTO,1,Alloy,88660,AMERICAN,CROSSOVER,FORD,8737,10979,13299,15170,9157,11036,13881,15388,NULL,NULL,16044,0,VA,7010,0,1633,SD,4855500
0,2010-05-11,MANHEIM,2001,9,NISSAN,ALTIMA,GXE,4D SEDAN GXE,BLUE,AUTO,2,Covers,80109,TOP LINE ASIAN,MEDIUM,OTHER,NA,NA,NA,NA,2984,3836,5300,6200,NULL,NULL,21973,0,PA,4345,0,1023,MD,4855700
0,2010-06-08,MANHEIM,2003,7,CHEVROLET,VENTURE FWD V6,Bas,PASSENGER EXT 3.4L,GOLD,AUTO,1,Alloy,88925,AMERICAN,VAN,GM,3524,4843,7172,8922,2919,4356,6551,7775,NULL,NULL,18111,0,PA,4945,0,5392,IL,4855800
0,2010-12-07,MANHEIM,2007,3,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,BLUE,AUTO,2,Covers,73141,AMERICAN,VAN,GM,6112,8142,10035,13368,5991,7717,9288,11609,NULL,NULL,16044,0,PA,6075,0,2091,RH,4855900
0,2009-07-22,MANHEIM,2002,7,CHRYSLER,PT CRUISER 2.4L I4 M,Tou,4D SEDAN TOURING,RED,AUTO,1,Alloy,53643,AMERICAN,MEDIUM,CHRYSLER,2933,3723,3668,4521,2733,3450,3452,4226,NULL,NULL,20207,0,MO,4640,0,1386,AU,4856700
0,2010-02-03,MANHEIM,2006,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,66605,AMERICAN,LARGE,GM,6369,7767,10051,11745,6511,8059,10184,11771,NULL,NULL,5546,0,FL,7355,0,1703,IE,4857100
0,2009-09-22,MANHEIM,2006,3,PONTIAC,G6 V6 3.5L V6 SFI,Bas,4D SEDAN,RED,AUTO,1,Alloy,63981,AMERICAN,MEDIUM,GM,7473,9005,8571,10225,6553,7996,7577,9136,NULL,NULL,20207,0,TX,7775,0,1118,CX,4857800
0,2009-05-05,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,BLUE,AUTO,1,Alloy,72897,AMERICAN,MEDIUM,GM,6311,7450,7316,8546,6311,7450,7316,8546,NULL,NULL,18822,0,LA,5300,0,1038,RR,4858500
